identifier,foo,decoded_tags
668142,882.0003381,"b'{""highway"": ""motorway_junction"", ""ref"": ""22"", ""source"": ""bing_imagery_0.06m_200801;survey;image;CDOT"", ""source_ref"": ""AM909_IMG_0177"", ""towards"": ""San Bernardino;Los Angeles""}'"
668183,881.895591,"b'{""highway"": ""motorway_junction"", ""unsigned_ref"": ""9C""}'"
668259,881.6229549,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
668267,881.6002227,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
670761,883.135389,"b'{""gnis:feature_id"": ""1660414"", ""historic"": ""yes"", ""name"": ""Calico Ghost Town"", ""place"": ""locality"", ""wikidata"": ""Q526354"", ""wikipedia"": ""en:Calico, California""}'"
671022,881.244003,"b'{""alt_name:vi"": ""California;Ca-li-pho\\u00f3c-ni-a;Ca-li-pho-ni-a"", ""name"": ""California"", ""name:abbreviation"": ""Calif."", ""name:af"": ""Kaliforni\\u00eb"", ""name:als"": ""Kalifornien"", ""name:am"": ""\\u12ab\\u120a\\u134e\\u122d\\u1292\\u12eb"", ""name:an"": ""California"", ""name:ang"": ""California"", ""name:ar"": ""\\u0643\\u0627\\u0644\\u064a\\u0641\\u0648\\u0631\\u0646\\u064a\\u0627"", ""name:arz"": ""\\u0643\\u0627\\u0644\\u064a\\u0641\\u0648\\u0631\\u0646\\u064a\\u0627"", ""name:ast"": ""California"", ""name:ay"": ""California suyu"", ""name:az"": ""Kaliforniya"", ""name:azb"": ""\\u06a9\\u0627\\u0644\\u06cc\\u0641\\u0648\\u0631\\u0646\\u06cc\\u0627 \\u0627\\u06cc\\u0627\\u0644\\u062a\\u06cc"", ""name:ba"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438\\u044f"", ""name:bar"": ""Kalifornien"", ""name:bat-smg"": ""Kal\\u0117fuorn\\u0117j\\u0117"", ""name:bcl"": ""California"", ""name:be"": ""\\u041a\\u0430\\u043b\\u0456\\u0444\\u043e\\u0440\\u043d\\u0456\\u044f"", ""name:be-tarask"": ""\\u041a\\u0430\\u043b\\u0456\\u0444\\u043e\\u0440\\u043d\\u0456\\u044f"", ""name:bg"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438\\u044f"", ""name:bh"": ""\\u0915\\u0948\\u0932\\u093f\\u092b\\u094b\\u0930\\u094d\\u0928\\u093f\\u092f\\u093e"", ""name:bi"": ""Kalifornia"", ""name:bn"": ""\\u0995\\u09cd\\u09af\\u09be\\u09b2\\u09bf\\u09ab\\u09cb\\u09b0\\u09cd\\u09a8\\u09bf\\u09af\\u09bc\\u09be"", ""name:bo"": ""\\u0f41\\u0fb0\\u0f0b\\u0f63\\u0f7a\\u0f0b\\u0f67\\u0fa5\\u0f7c\\u0f62\\u0f0b\\u0f53\\u0f72\\u0f0b\\u0f61\\u0f0d"", ""name:bpy"": ""\\u0995\\u09cd\\u09af\\u09be\\u09b2\\u09bf\\u09ab\\u09cb\\u09b0\\u09cd\\u09a8\\u09bf\\u09af\\u09bc\\u09be"", ""name:br"": ""Kalifornia"", ""name:bs"": ""Kalifornija"", ""name:bxr"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438"", ""name:ca"": ""Calif\\u00f2rnia"", ""name:cbk-zam"": ""California"", ""name:cdo"": ""California"", ""name:ce"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438"", ""name:ceb"": ""California"", ""name:chy"": ""California"", ""name:ckb"": ""\\u06a9\\u0627\\u0644\\u06cc\\u0641\\u06c6\\u0631\\u0646\\u06cc\\u0627"", ""name:co"": ""California"", ""name:cs"": ""Kalifornie"", ""name:cv"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438"", ""name:cy"": ""Califfornia"", ""name:da"": ""Californien"", ""name:de"": ""Kalifornien"", ""name:diq"": ""Kaliforniya"", ""name:dsb"": ""Kaliforniska"", ""name:el"": ""\\u039a\\u03b1\\u03bb\\u03b9\\u03c6\\u03cc\\u03c1\\u03bd\\u03b9\\u03b1"", ""name:eml"": ""Calif\\u00f2rgna"", ""name:en"": ""California"", ""name:eo"": ""Kalifornio"", ""name:es"": ""California"", ""name:et"": ""California"", ""name:eu"": ""Kalifornia"", ""name:fa"": ""\\u06a9\\u0627\\u0644\\u06cc\\u0641\\u0631\\u0646\\u06cc\\u0627"", ""name:fi"": ""Kalifornia"", ""name:fo"": ""Kalifornia"", ""name:fr"": ""Californie"", ""name:frp"": ""California"", ""name:frr"": ""California"", ""name:fy"": ""Kalifornje"", ""name:ga"": ""California"", ""name:gag"": ""Kaliforniya"", ""name:gan"": ""\\u52a0\\u5229\\u798f\\u5c3c\\u4e9e\\u5dde"", ""name:gd"": ""Calaf\\u00f2rnia"", ""name:gl"": ""California"", ""name:gn"": ""California"", ""name:got"": ""\\ud800\\udf3a\\ud800\\udf30\\ud800\\udf3b\\ud800\\udf39\\ud800\\udf46\\ud800\\udf30\\ud800\\udf3f\\ud800\\udf42\\ud800\\udf3d\\ud800\\udf3e\\ud800\\udf30"", ""name:gu"": ""\\u0a95\\u0ac7\\u0ab2\\u0abf\\u0aab\\u0acb\\u0ab0\\u0acd\\u0aa8\\u0abf\\u0aaf\\u0abe"", ""name:gv"": ""California"", ""name:ha"": ""California"", ""name:hak"": ""California"", ""name:haw"": ""Kaleponi"", ""name:he"": ""\\u05e7\\u05dc\\u05d9\\u05e4\\u05d5\\u05e8\\u05e0\\u05d9\\u05d4"", ""name:hi"": ""\\u0915\\u0948\\u0932\\u093f\\u092b\\u093c\\u094b\\u0930\\u094d\\u0928\\u093f\\u092f\\u093e"", ""name:hif"": ""California"", ""name:hr"": ""Kalifornija"", ""name:hsb"": ""Kaliforniska"", ""name:ht"": ""Kalif\\u00f2ni"", ""name:hu"": ""Kalifornia"", ""name:hy"": ""\\u053f\\u0561\\u056c\\u056b\\u0586\\u0578\\u057c\\u0576\\u056b\\u0561"", ""name:ia"": ""California"", ""name:id"": ""California"", ""name:ie"": ""California"", ""name:ig"": ""California"", ""name:ik"": ""California"", ""name:ilo"": ""California"", ""name:io"": ""Kalifornia"", ""name:is"": ""Kaliforn\\u00eda"", ""name:it"": ""California"", ""name:iu"": ""\\u1473\\u14d6\\u1434\\u1550\\u14c3\\u140a"", ""name:ja"": ""\\u30ab\\u30ea\\u30d5\\u30a9\\u30eb\\u30cb\\u30a2\\u5dde"", ""name:jbo"": ""la .kaliforniias."", ""name:jv"": ""California"", ""name:ka"": ""\\u10d9\\u10d0\\u10da\\u10d8\\u10e4\\u10dd\\u10e0\\u10dc\\u10d8\\u10d0"", ""name:kaa"": ""Kaliforniya shtati"", ""name:kab"": ""Kalifurnya"", ""name:kbp"": ""Kal\\u0269f\\u0254rnii"", ""name:kk"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438\\u044f"", ""name:km"": ""\\u1780\\u17b6\\u179b\\u17b8\\u17a0\\u17d2\\u179c\\u1789\\u17c9\\u17b6"", ""name:kn"": ""\\u0c95\\u0ccd\\u0caf\\u0cbe\\u0cb2\\u0cbf\\u0cab\\u0cca\\u0cb0\\u0ccd\\u0ca8\\u0cbf\\u0caf"", ""name:ko"": ""\\uce98\\ub9ac\\ud3ec\\ub2c8\\uc544"", ""name:krc"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438\\u044f"", ""name:ku"": ""Kal\\u00eeforniya"", ""name:kw"": ""Kaliforni"", ""name:ky"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438\\u044f"", ""name:la"": ""California"", ""name:lad"": ""Kalifornia"", ""name:lb"": ""Kalifornien"", ""name:lfn"": ""California"", ""name:li"": ""Californi\\u00eb"", ""name:lij"": ""California"", ""name:lmo"": ""California"", ""name:lrc"": ""\\u06a9\\u0627\\u0644\\u064a\\u0641\\u0648\\u0631\\u0646\\u064a\\u0627"", ""name:lt"": ""Kalifornija"", ""name:lv"": ""Kalifornija"", ""name:mai"": ""\\u0915\\u094d\\u092f\\u093e\\u0932\\u093f\\u092b\\u094b\\u0930\\u094d\\u0928\\u093f\\u092f\\u093e"", ""name:mg"": ""Kalifornia"", ""name:mhr"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438\\u0439"", ""name:mi"": ""Karap\\u014dnia"", ""name:mk"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438\\u0458\\u0430"", ""name:ml"": ""\\u0d15\\u0d3e\\u0d32\\u0d3f\\u0d2b\\u0d4b\\u0d7c\\u0d23\\u0d3f\\u0d2f"", ""name:mn"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438"", ""name:mo"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438\\u044f"", ""name:mr"": ""\\u0915\\u0945\\u0932\\u093f\\u092b\\u094b\\u0930\\u094d\\u0928\\u093f\\u092f\\u093e"", ""name:mrj"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438"", ""name:ms"": ""California"", ""name:my"": ""\\u1000\\u101a\\u103a\\u101c\\u102e\\u1016\\u102d\\u102f\\u1038\\u1014\\u102e\\u1038\\u101a\\u102c\\u1038\\u1015\\u103c\\u100a\\u103a\\u1014\\u101a\\u103a"", ""name:mzn"": ""\\u06a9\\u0627\\u0644\\u06cc\\u0641\\u0631\\u0646\\u06cc\\u0627"", ""name:na"": ""California"", ""name:nah"": ""California"", ""name:nan"": ""California"", ""name:nds"": ""Kalifornien"", ""name:nds-nl"": ""Kaliforni\\u00eb"", ""name:ne"": ""\\u0915\\u094d\\u092f\\u093e\\u0932\\u093f\\u092b\\u094b\\u0930\\u094d\\u0928\\u093f\\u092f\\u093e"", ""name:new"": ""\\u0915\\u094d\\u092f\\u093e\\u0932\\u093f\\u092b\\u094b\\u0930\\u094d\\u0928\\u093f\\u092f\\u093e"", ""name:nl"": ""Californi\\u00eb"", ""name:nn"": ""California"", ""name:no"": ""California"", ""name:nv"": ""Ah\\u00e9\\u00e9h\\u00e1sh\\u012f\\u0301\\u012f\\u0301h Hahoodzo"", ""name:oc"": ""Calif\\u00f2rnia"", ""name:os"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438"", ""name:pa"": ""\\u0a15\\u0a48\\u0a32\\u0a40\\u0a2b\\u0a3c\\u0a4b\\u0a30\\u0a28\\u0a40\\u0a06"", ""name:pag"": ""California"", ""name:pam"": ""California"", ""name:pap"": ""California"", ""name:pcd"": ""Californie"", ""name:pdc"": ""Kalifornie"", ""name:pfl"": ""Kalifornien"", ""name:pi"": ""\\u0915\\u094d\\u092f\\u093e\\u0932\\u093f\\u092b\\u094b\\u0930\\u094d\\u0928\\u093f\\u092f\\u093e"", ""name:pl"": ""Kalifornia"", ""name:pms"": ""Calif\\u00f2rnia"", ""name:pnb"": ""\\u06a9\\u06cc\\u0644\\u06cc\\u0641\\u0648\\u0631\\u0646\\u06cc\\u0627"", ""name:ps"": ""\\u06a9\\u0627\\u0644\\u06cc\\u0641\\u0631\\u0646\\u06cc\\u0627"", ""name:pt"": ""Calif\\u00f3rnia"", ""name:qu"": ""California suyu"", ""name:rm"": ""California"", ""name:ro"": ""California"", ""name:ru"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438\\u044f"", ""name:sa"": ""\\u0915\\u093e\\u0932\\u093f\\u092b\\u093c\\u094b\\u0930\\u094d\\u0928\\u093f\\u092f\\u093e"", ""name:sah"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438\\u044f"", ""name:sc"": ""Calif\\u00f2rnia"", ""name:scn"": ""California"", ""name:sco"": ""Californie"", ""name:sd"": ""\\u06aa\\u064a\\u0644\\u064a\\u0641\\u0648\\u0631\\u0646\\u064a\\u0627"", ""name:se"": ""Kalifornia"", ""name:sh"": ""Kalifornija"", ""name:sk"": ""Kalifornia"", ""name:sl"": ""Kalifornija"", ""name:sm"": ""Kalefonia"", ""name:so"": ""Kalifornia"", ""name:sq"": ""Kalifornia"", ""name:sr"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438\\u0458\\u0430"", ""name:stq"": ""Kalifornien"", ""name:su"": ""Kalifornia"", ""name:sv"": ""Kalifornien"", ""name:sw"": ""California"", ""name:szl"": ""Kalifor\\u0144ijo"", ""name:ta"": ""\\u0b95\\u0bb2\\u0bbf\\u0baa\\u0bcb\\u0bb0\\u0bcd\\u0ba9\\u0bbf\\u0baf\\u0bbe"", ""name:te"": ""\\u0c15\\u0c3e\\u0c32\\u0c3f\\u0c2b\\u0c4b\\u0c30\\u0c4d\\u0c28\\u0c3f\\u0c2f\\u0c3e"", ""name:tet"": ""California"", ""name:tg"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438\\u044f"", ""name:th"": ""\\u0e23\\u0e31\\u0e10\\u0e41\\u0e04\\u0e25\\u0e34\\u0e1f\\u0e2d\\u0e23\\u0e4c\\u0e40\\u0e19\\u0e35\\u0e22"", ""name:tl"": ""California"", ""name:tok"": ""ma Kaliponija"", ""name:tr"": ""Kaliforniya"", ""name:tt"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438\\u044f"", ""name:tzl"": ""Californica"", ""name:ug"": ""Kaliforniye Shitati"", ""name:uk"": ""\\u041a\\u0430\\u043b\\u0456\\u0444\\u043e\\u0440\\u043d\\u0456\\u044f"", ""name:ur"": ""\\u06a9\\u06cc\\u0644\\u06cc\\u0641\\u0648\\u0631\\u0646\\u06cc\\u0627"", ""name:uz"": ""Kaliforniya"", ""name:vec"": ""Ca\\u0142ifornia"", ""name:vi"": ""Ca Li"", ""name:vo"": ""Kaliforn\\u00e4n"", ""name:wa"": ""Californeye"", ""name:wal"": ""Kaliiforniya"", ""name:war"": ""California"", ""name:wuu"": ""\\u52a0\\u5229\\u798f\\u5c3c\\u4e9a"", ""name:xal"": ""\\u041a\\u0430\\u043b\\u0438\\u0444\\u043e\\u0440\\u043d\\u0438\\u044f"", ""name:xh"": ""IKhalifoniya"", ""name:xmf"": ""\\u10d9\\u10d0\\u10da\\u10d8\\u10e4\\u10dd\\u10e0\\u10dc\\u10d8\\u10d0"", ""name:yi"": ""\\u05e7\\u05d0\\u05dc\\u05d9\\u05e4\\u05d0\\u05e8\\u05e0\\u05d9\\u05e2"", ""name:yo"": ""Kalif\\u1ecd\\u0301rn\\u00ed\\u00e0"", ""name:yue"": ""\\u52a0\\u5229\\u798f\\u5c3c\\u4e9e\\u5dde"", ""name:zea"": ""California"", ""name:zh"": ""\\u52a0\\u5229\\u798f\\u5c3c\\u4e9a\\u5dde;\\u52a0\\u5229\\u798f\\u5c3c\\u4e9e\\u5dde"", ""name:zh-Hans"": ""\\u52a0\\u5229\\u798f\\u5c3c\\u4e9a\\u5dde"", ""name:zh-Hant"": ""\\u52a0\\u5229\\u798f\\u5c3c\\u4e9e\\u5dde"", ""name:zu"": ""California"", ""place"": ""state"", ""population"": ""39431263"", ""population:date"": ""2024-07-01"", ""ref"": ""CA"", ""ref:USCG"": ""CF"", ""ref:USPS"": ""CA"", ""short_name"": ""Calif."", ""source:population"": ""United States Census Bureau"", ""source:short_name"": ""Associated Press"", ""state_code"": ""CA"", ""wikidata"": ""Q99"", ""wikipedia"": ""en:California""}'"
671113,923.389241,"b'{""capital"": ""6"", ""name"": ""Baltimore"", ""name:am"": ""\\u1263\\u120d\\u1272\\u121e\\u122d"", ""name:ar"": ""\\u0628\\u0627\\u0644\\u062a\\u064a\\u0645\\u0648\\u0631"", ""name:az"": ""Baltimor"", ""name:be"": ""\\u0411\\u0430\\u043b\\u0442\\u044b\\u043c\\u0430\\u0440"", ""name:bg"": ""\\u0411\\u0430\\u043b\\u0442\\u0438\\u043c\\u043e\\u0440"", ""name:bn"": ""\\u09ac\\u09be\\u09b2\\u09cd\\u099f\\u09bf\\u09ae\\u09cb\\u09b0"", ""name:bo"": ""\\u0f56\\u0fb7\\u0f63\\u0f0b\\u0f4f\\u0fb2\\u0f72\\u0f0b\\u0f58\\u0f7c\\u0f62\\u0f0d"", ""name:ce"": ""\\u0411\\u0430\\u043b\\u0442\\u0438\\u043c\\u043e\\u0440"", ""name:cy"": ""Baltimore"", ""name:de"": ""Baltimore"", ""name:el"": ""\\u0392\\u03b1\\u03bb\\u03c4\\u03b9\\u03bc\\u03cc\\u03c1\\u03b7"", ""name:en"": ""Baltimore"", ""name:eo"": ""Baltimore"", ""name:fa"": ""\\u0628\\u0627\\u0644\\u062a\\u06cc\\u0645\\u0648\\u0631"", ""name:fr"": ""Baltimore"", ""name:ga"": ""Baile an T\\u00ed Mh\\u00f3ir"", ""name:gd"": ""Baile an Taigh Mh\\u00f2ir"", ""name:he"": ""\\u05d1\\u05d5\\u05dc\\u05d8\\u05d9\\u05de\\u05d5\\u05e8"", ""name:hi"": ""\\u092c\\u093e\\u0932\\u094d\\u091f\\u0940\\u092e\\u094b\\u0930"", ""name:hu"": ""Baltimore"", ""name:hy"": ""\\u0532\\u0561\\u056c\\u0569\\u056b\\u0574\\u0578\\u0580"", ""name:id"": ""Baltimore"", ""name:it"": ""Baltimora"", ""name:ja"": ""\\u30dc\\u30eb\\u30c1\\u30e2\\u30a2"", ""name:ka"": ""\\u10d1\\u10d0\\u10da\\u10e2\\u10d8\\u10db\\u10dd\\u10e0\\u10d8"", ""name:kk"": ""\\u0411\\u0430\\u043b\\u0442\\u0438\\u043c\\u043e\\u0440"", ""name:kn"": ""\\u0cac\\u0cbe\\u0cb2\\u0ccd\\u0c9f\\u0cbf\\u0cae\\u0ccb\\u0cb0\\u0ccd"", ""name:ko"": ""\\ubcfc\\ud2f0\\ubaa8\\uc5b4"", ""name:ky"": ""\\u0411\\u0430\\u043b\\u0442\\u0438\\u043c\\u043e\\u0440"", ""name:la"": ""Baltimora"", ""name:lt"": ""Baltimor\\u0117"", ""name:lv"": ""Baltimora"", ""name:mk"": ""\\u0411\\u0430\\u043b\\u0442\\u0438\\u043c\\u043e\\u0440"", ""name:ml"": ""\\u0d2c\\u0d3e\\u0d7e\\u0d1f\\u0d4d\\u0d1f\\u0d3f\\u0d2e\\u0d4b\\u0d7c"", ""name:mn"": ""\\u0411\\u0430\\u043b\\u0442\\u0438\\u043c\\u043e\\u0440"", ""name:moh"": ""Tekaiashont\\u00f2n:ke"", ""name:mr"": ""\\u092c\\u093e\\u0932\\u094d\\u091f\\u093f\\u092e\\u094b\\u0930"", ""name:my"": ""\\u1018\\u1031\\u102c\\u103a\\u101c\\u103a\\u1010\\u102e\\u1019\\u102d\\u102f\\u1038\\u1019\\u103c\\u102d\\u102f\\u1037"", ""name:nl"": ""Baltimore"", ""name:nv"": ""T\\u00f3bin\\u00eddahaazy\\u00edn\\u00eddi Kin Haal\\u02bc\\u00e1h\\u00ed"", ""name:oc"": ""Baltimore"", ""name:os"": ""\\u0411\\u0430\\u043b\\u0442\\u0438\\u043c\\u043e\\u0440"", ""name:pa"": ""\\u0a2c\\u0a3e\\u0a32\\u0a1f\\u0a40\\u0a2e\\u0a4b\\u0a30"", ""name:pnb"": ""\\u0628\\u0627\\u0644\\u0679\\u06cc\\u0645\\u0648\\u0631"", ""name:qu"": ""Baltimore"", ""name:ru"": ""\\u0411\\u0430\\u043b\\u0442\\u0438\\u043c\\u043e\\u0440"", ""name:sc"": ""Baltimora"", ""name:sk"": ""Baltimore"", ""name:sr"": ""\\u0411\\u0430\\u043b\\u0442\\u0438\\u043c\\u043e\\u0440"", ""name:sw"": ""Baltimore"", ""name:ta"": ""\\u0baa\\u0bbe\\u0bb2\\u0bcd\\u0b9f\\u0bcd\\u0b9f\\u0bbf\\u0bae\\u0bcb\\u0bb0\\u0bcd"", ""name:tg"": ""\\u0411\\u0430\\u043b\\u0442\\u0438\\u043c\\u043e\\u0440"", ""name:th"": ""\\u0e1a\\u0e2d\\u0e25\\u0e17\\u0e34\\u0e21\\u0e2d\\u0e23\\u0e4c"", ""name:tl"": ""Baltimore"", ""name:tt"": ""\\u0411\\u0430\\u043b\\u0442\\u0438\\u043c\\u043e\\u0440"", ""name:ug"": ""Baltimor"", ""name:uk"": ""\\u0411\\u0430\\u043b\\u0442\\u0438\\u043c\\u043e\\u0440"", ""name:ur"": ""\\u0628\\u0627\\u0644\\u0679\\u06cc\\u0645\\u0648\\u0631"", ""name:uz"": ""Baltimore"", ""name:vo"": ""Baltimore"", ""name:yi"": ""\\u05d1\\u05d0\\u05dc\\u05d8\\u05d9\\u05de\\u05d0\\u05e8"", ""name:zh"": ""\\u5df4\\u723e\\u7684\\u6469"", ""place"": ""city"", ""population"": ""585708"", ""source:name:oc"": ""Lo Congr\\u00e8s"", ""website"": ""https://www.baltimorecity.gov/"", ""wikidata"": ""Q5092"", ""wikipedia"": ""en:Baltimore""}'"
699676,912.0843717,"b'{""maxspeed"": ""55 mph"", ""traffic_sign"": ""maxspeed""}'"
701092,911.6907655,"b'{""highway"": ""toll_gantry"", ""name"": ""Aurora Toll Plaza"", ""operator"": ""Illinois Tollway"", ""operator:wikidata"": ""Q1071617"", ""ref"": ""61""}'"
701654,912.1426547,"b'{""highway"": ""toll_gantry"", ""name"": ""River Road Toll Plaza"", ""operator"": ""Illinois Tollway"", ""operator:wikidata"": ""Q1071617"", ""ref"": ""19"", ""toll_method"": ""transponder""}'"
1472576,924.7338293,"b'{""crossing"": ""uncontrolled"", ""highway"": ""crossing""}'"
1473489,924.737985,"b'{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform""}'"
2385352,924.646682,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
2385377,924.6482713,"b'{""highway"": ""stop"", ""stop"": ""all""}'"
2385382,924.6446347,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
10555091,881.771648,"b'{""highway"": ""stop"", ""stop"": ""all""}'"
10618098,881.8604078,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
10618105,881.8480251,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
10618106,881.8478484,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
10620015,881.8480324,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
13885935,881.7725496,"b'{""highway"": ""motorway_junction"", ""unsigned_ref"": ""26A""}'"
14697104,881.7775654,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
14697234,881.7915081,"b'{""highway"": ""traffic_signals"", ""image_direction"": ""NW;SW"", ""source"": ""usgs_imagery;survey;image"", ""source_ref"": ""AM909_DSCV1622;AM909_DSCV1631"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
14739202,883.442485,"b'{""junction"": ""uncontrolled""}'"
14739365,883.4384942,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
14752110,881.7776807,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
14758466,881.678266,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
14758467,881.6815986,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
14760225,881.79816,"b'{""direction"": ""both"", ""highway"": ""stop"", ""image_direction"": ""N;S"", ""source"": ""usgs_imagery;survey;image"", ""source_ref"": ""AM909_DSCV1610;AM909_DSCV1612"", ""stop"": ""all""}'"
14761506,883.407031,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
14854391,881.8479614,"b'{""highway"": ""traffic_signals"", ""source"": ""survey"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
14854407,881.8126582,"b'{""highway"": ""traffic_signals"", ""source"": ""survey;image;usgs_imagery"", ""source_ref"": ""AM909_DSCR9667"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""forward""}'"
14854412,881.8034604,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
14854413,881.7882831,"b'{""highway"": ""traffic_signals"", ""source"": ""survey;image;usgs_imagery"", ""source_ref"": ""AM909_DSCR9632"", ""traffic_signals"": ""traffic_lights""}'"
14854599,881.7535428,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
14854735,881.7542995,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
14854737,881.751131,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
14854768,881.7511444,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
14854772,881.7528322000001,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
14919425,881.8150558,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""forward""}'"
14940287,881.7157893,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
14940292,881.6940116,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
14940433,881.7159793,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
14941176,881.6602224,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
14941178,881.650979,"b'{""highway"": ""traffic_signals"", ""source"": ""knowledge"", ""traffic_signals:direction"": ""both""}'"
14941347,881.7887992,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
14941481,881.7953475,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
14941504,881.8032707,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
14941516,881.8178351,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
14946263,878.4324396,"b'{""ele"": ""1360.000000"", ""time"": ""2006-08-07T20:13:46Z""}'"
14946391,878.4891702,"b'{""ele"": ""1471.000000"", ""time"": ""2006-08-07T23:21:38Z""}'"
14956249,881.8209019,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
14956558,881.7928555999999,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
14963716,881.8676879,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""forward""}'"
14963731,881.867612,"b'{""highway"": ""traffic_signals"", ""source"": ""Yahoo"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
14963756,881.8660977,"b'{""highway"": ""traffic_signals"", ""source"": ""Yahoo"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
14969857,882.009865,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
15027612,881.7421259,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
